Name,BodyweightKg,TotalKg,WeightClassKg,Federation,Date,MeetName
shiho fujiwara,72.84,315.0,76,IPF,2024-07-23,fisu world university powerlifting championships
shiori sato,51.2,370.0,52,IPF,2024-06-15,world classic powerlifting championships
shira mayer,55.15,355.0,57,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
shirley webb,97.52,200.0,84+,IPF,2018-06-06,world classic powerlifting championships
shizuka rico,51.45,422.5,52,IPF,2022-06-06,world classic powerlifting championships
shoko onishi,51.8,345.0,52,IPF,2018-06-06,world classic powerlifting championships
shoko onishi,54.53,347.5,57,IPF,2017-06-14,world classic powerlifting championships
shyami murphy,46.49,265.0,47,IPF,2018-06-06,world classic powerlifting championships
signe elisabeth belden,62.52,467.5,63,IPF,2021-09-23,world classic powerlifting championships
signe elisabeth belden,68.02,472.5,69,EPF,2023-12-04,european open classic powerlifting championships
signe elisabeth belden pavlovic,68.07,462.5,69,EPF,2024-03-12,european open classic powerlifting championships
signý lára kristinsdóttir,68.63,357.5,69,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
sigríður dagmar agnarsdóttir,55.2,255.0,57,IPF,2017-06-14,world classic powerlifting championships
sigþrúður erla arnarsdóttir,114.98,447.5,84+,EPF,2020-03-09,european masters classic powerlifting championships
siiri koskinen,71.42,322.5,72,EPF,2017-03-12,european classic powerlifting championships
siiri tossavainen,86.66,370.0,84+,EPF,2022-11-25,european classic powerlifting championships
silja mansikka,76.28,270.0,84,EPF,2023-02-28,european masters classic powerlifting championships
silja mansikka-aho,71.86,235.0,72,EPF,2020-03-09,european masters classic powerlifting championships
silja mansikka-aho,75.58,275.0,76,IPF,2022-10-08,world masters classic & equipped powerlifting championships
silja mansikka-aho,76.52,267.5,84,EPF,2024-02-12,european masters classic powerlifting championships
silje haube,69.24,360.0,72,EPF,2017-03-12,european classic powerlifting championships
silvana tancredi garcía,45.88,215.5,47,EPF,2020-03-09,european masters classic powerlifting championships
silvia jimenez calabuig,68.19,445.0,69,EPF,2023-12-04,european open classic powerlifting championships
silvia kirillov,80.67,390.0,84,EPF,2023-12-04,european open classic powerlifting championships
silvia naldi,56.15,322.5,57,EPF,2018-11-24,european classic powerlifting championships
silvia prosperi,51.26,317.5,52,EPF,2017-03-12,european classic powerlifting championships
silvia prosperi,55.29,335.0,57,EPF,2017-09-14,western european championships
silvia stella mazzaraco,51.28,362.5,52,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
silvia stütz,62.02,367.5,63,EPF,2015-03-21,1st european women's classic championships
sima thea marschall,51.37,285.0,52,EPF,2022-03-24,european university cup
simona bakšytė,59.79,305.0,63,IPF,2017-06-14,world classic powerlifting championships
simona dušková,82.45,387.5,84,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
simone baumann,54.55,320.0,57,IPF,2023-10-08,world masters classic & equipped powerlifting championships
simone lai,46.24,372.5,47,IPF,2021-09-23,world classic powerlifting championships
simten aydin,65.25,352.5,72,IPF,2019-06-04,world classic powerlifting championships
sinead hines,62.4,385.0,63,EPF,2022-03-07,european classic masters powerlifting championships
sinikka korsikko,79.72,320.0,84,EPF,2023-02-28,european masters classic powerlifting championships
siret sügis,62.36,295.0,63,IPF,2015-06-05,world classic powerlifting championships
siri anita slettmyr,83.62,485.0,84,EPF,2019-09-06,western european championships
siri bech-hanssen,61.36,270.0,63,EPF,2024-02-12,european masters classic powerlifting championships
siri hoogen,82.15,427.5,84,IPF,2024-10-05,world classic & equipped masters powerlifting championships
sirkka-liisa hohenthal,59.45,220.0,63,IPF,2017-06-14,world classic powerlifting championships
siuea cocker,70.78,367.5,72,IPF,2016-06-19,world classic powerlifting championships
siuea cocker,82.26,432.5,84,IPF,2018-06-06,world classic powerlifting championships
siv niklasson,50.2,222.5,52,EPF,2018-03-06,european masters classic powerlifting championships
skiera rockey,44.82,207.5,47,IPF,2018-07-09,3rd world university powerlifting cup
skye moore,62.56,455.0,63,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
smilla hedström,71.3,422.5,72,EPF,2017-03-12,european classic powerlifting championships
snezhana zakhvatoshina,46.4,200.0,47,IPF,2022-08-31,world junior classic powerlifting championships
sniazhana zubko,71.61,442.5,72,EPF,2015-03-21,1st european women's classic championships
sniazhana zubko,79.93,532.5,84,IPF,2018-06-06,world classic powerlifting championships
sofia akopian,46.7,242.5,47,EPF,2021-12-03,european classic powerlifting championships
sofia ayala,62.7,402.5,63,IPF,2022-08-31,world junior classic powerlifting championships
sofia gonzalez,70.9,362.5,72,IPF,2019-06-04,world classic powerlifting championships
sofia herrero jimenez,75.35,372.5,76,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
sofia kollenhag,83.65,495.5,84,EPF,2024-09-13,western european powerlifting championships
sofia loft,51.74,417.5,52,IPF,2016-06-19,world classic powerlifting championships
sofia martinez justo,56.19,360.0,57,EPF,2024-03-01,european university cup
sofia rudin,56.6,290.0,57,EPF,2019-03-05,european masters classic championships
sofia rudin,61.15,305.0,63,IPF,2019-06-04,world classic powerlifting championships
sofia rufus,51.37,287.5,52,IPF,2017-06-14,world classic powerlifting championships
sofia räihä,56.64,337.5,57,IPF,2021-09-23,world classic powerlifting championships
sofia räihä,62.73,390.0,63,EPF,2022-11-25,european classic powerlifting championships
sofie bruun boye,68.18,367.5,69,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
sofie horne,75.6,425.0,76,IPF,2021-09-23,world classic powerlifting championships
sofie horne,78.75,435.0,84,IPF,2022-08-31,world junior classic powerlifting championships
sofie sällinen,75.4,305.0,84,EPF,2018-11-24,european classic powerlifting championships
sofija jeámenica,50.59,255.0,52,IPF,2023-10-31,world university powerlifting cup
sofiya rud,62.25,422.5,63,IPF,2019-06-04,world classic powerlifting championships
sofiya rud,70.4,432.5,72,EPF,2019-11-29,european classic powerlifting championships
sofiya stanko,51.97,312.5,52,IPF,2021-09-23,world classic powerlifting championships
sofya shubtsova,55.97,322.5,57,EPF,2019-03-22,european classic cup
sofya sobolevskaya,46.47,285.0,47,IPF,2015-06-05,world classic powerlifting championships
sofya sobolevskaya,50.3,300.0,52,EPF,2016-03-05,european classic powerlifting championships
sohlan aslan,96.3,507.5,84+,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
sohvi mikkonen,63.0,367.5,63,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
soila ranta,61.98,330.0,63,EPF,2024-02-12,european masters classic powerlifting championships
solaf takla,49.6,245.0,52,IPF,2023-07-18,arab cup
solana lewis,61.61,425.0,63,IPF,2018-06-06,world classic powerlifting championships
soledad campostrini,67.3,400.0,72,EPF,2016-03-05,european classic powerlifting championships
solveig mehlum teppen,56.22,325.0,57,EPF,2024-02-12,european masters classic powerlifting championships
sonam singh,75.2,317.5,76,IPF,2022-08-31,world junior classic powerlifting championships
sonia amoros bru,51.3,332.5,52,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
sonia gonçalves da silva,62.25,415.0,63,EPF,2019-11-29,european classic powerlifting championships
sonia gonçalves da silva,67.15,457.5,69,IPF,2022-06-06,world classic powerlifting championships
sonia manaena,128.3,533.5,84+,IPF,2013-06-11,world classic powerlifting championships
sonia parlanti,51.75,285.0,52,EPF,2022-03-07,european classic masters powerlifting championships
sonia reeve,62.15,342.5,63,IPF,2024-10-05,world classic & equipped masters powerlifting championships
sonita muluh,83.8,520.0,84,IPF,2021-09-23,world classic powerlifting championships
sonita muluh,128.95,731.0,84+,IPF,2024-06-15,world classic powerlifting championships
sonja stefanie krüger,56.75,307.5,57,EPF,2015-03-21,1st european women's classic championships
sonja stefanie krüger,61.8,362.5,63,IPF,2016-06-19,world classic powerlifting championships
sonja stefanie krüger,69.0,460.0,69,IPF,2022-08-31,world junior classic powerlifting championships
sonja stefanie krüger,63.05,355.0,72,EPF,2016-03-05,european classic powerlifting championships
sonoka sakairi,51.35,230.0,52,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
sophia ellis,74.77,548.0,76,EPF,2023-12-04,european open classic powerlifting championships
sophia granstad,62.54,437.5,63,IPF,2021-09-23,world classic powerlifting championships
sophia pilwax,61.78,412.5,63,IPF,2021-09-23,world classic powerlifting championships
sophia pilwax,66.46,445.0,69,EPF,2022-11-25,european classic powerlifting championships
sophia rizzuto,51.94,342.5,52,IPF,2018-06-06,world classic powerlifting championships
sophia veiras,61.79,372.5,63,IPF,2016-07-11,world university powerlifting cup
sophia waldemarson,46.55,302.5,47,EPF,2016-03-05,european classic powerlifting championships
sophia waldemarson,50.7,395.0,52,IPF,2019-06-04,world classic powerlifting championships
sophie aprile,56.86,267.5,57,EPF,2024-02-12,european masters classic powerlifting championships
sophie démoré,51.49,325.0,52,IPF,2018-06-06,world classic powerlifting championships
sophie estel,68.84,317.5,72,EPF,2020-03-09,european masters classic powerlifting championships
sophie nijenhuis,55.35,417.5,57,EPF,2024-03-12,european open classic powerlifting championships
sophie smith #1,61.73,345.0,63,IPF,2019-07-22,university powerlifting cup
sophie smith #1,68.55,402.5,69,IPF,2022-10-31,world university powerlifting cup
sophie walker,51.01,327.5,52,EPF,2016-09-08,western european powerlifting championships
sopiko kvantchiani,51.75,357.5,52,EPF,2021-12-03,european classic powerlifting championships
sopiko kvantchiani,56.98,425.0,57,EPF,2024-03-12,european open classic powerlifting championships
sopiko kvantchiani,62.7,430.0,63,EPF,2023-12-04,european open classic powerlifting championships
sorah garber,58.66,370.0,63,IPF,2021-09-23,world classic powerlifting championships
sousanhn chanthalangsy,119.1,500.0,84+,IPF,2023-10-08,world masters classic & equipped powerlifting championships
sovannphaktra pal,56.3,480.0,57,IPF,2024-06-15,world classic powerlifting championships
sreelakshmi s s,45.82,262.5,47,IPF,2023-08-27,world junior and sub-junior classic championships
stacey anne gould,92.7,215.0,84+,IPF,2017-07-10,world university powerlifting cup
stacey bryant,49.55,252.5,52,IPF,2014-06-01,world classic powerlifting championships
stef kean,46.57,347.5,47,IPF,2015-06-05,world classic powerlifting championships
stef kean,51.2,422.5,52,IPF,2022-06-06,world classic powerlifting championships
stef kean,56.59,410.0,57,IPF,2018-06-06,world classic powerlifting championships
stef spiteri,61.81,280.0,63,EPF,2023-12-04,european open classic powerlifting championships
stefanie gierlinger,126.51,550.0,84+,EPF,2024-03-12,european open classic powerlifting championships
stefanie nadine jakob,75.68,387.5,76,EPF,2023-02-28,european masters classic powerlifting championships
stefanie verhulst,51.8,342.5,52,EPF,2024-09-13,western european powerlifting championships
stella tintari,68.5,387.5,69,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
stephanie hewitt,69.23,345.0,72,IPF,2019-07-22,university powerlifting cup
stephanie horlyck,95.1,382.5,84+,IPF,2016-06-19,world classic powerlifting championships
stephanie jones,68.8,342.5,69,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
stephanie linder,78.9,417.5,84,IPF,2023-10-08,world masters classic & equipped powerlifting championships
stephanie mahan,82.59,385.0,84,IPF,2015-06-05,world classic powerlifting championships
stephanie mary anak ensol,46.6,332.5,47,IPF,2019-06-04,world classic powerlifting championships
stephanie needham,81.36,310.0,84,IPF,2018-06-06,world classic powerlifting championships
stephanie pike,62.8,380.0,63,EPF,2018-09-14,western european championships
stephanie rattunde,42.78,277.5,43,IPF,2016-06-19,world classic powerlifting championships
stina lindell,62.3,457.5,63,EPF,2021-12-03,european classic powerlifting championships
stina lindell,68.35,470.0,69,IPF,2023-06-11,world classic powerlifting championships
stina lindkvist,83.99,460.5,84,IPF,2024-07-23,fisu world university powerlifting championships
stina seppänen,71.2,340.0,72,IPF,2017-07-10,world university powerlifting cup
stina sundling,70.73,300.0,72,IPF,2017-06-14,world classic powerlifting championships
stina sundling,76.8,280.0,84,IPF,2016-06-19,world classic powerlifting championships
stina åkemalm,46.04,372.5,47,IPF,2017-06-14,world classic powerlifting championships
stine hamre,75.59,480.0,76,EPF,2022-11-25,european classic powerlifting championships
stine liverød,71.25,477.5,72,EPF,2019-11-29,european classic powerlifting championships
stéphanie carion,56.32,280.0,57,EPF,2020-03-09,european masters classic powerlifting championships
stéphanie carion,58.46,280.0,63,IPF,2018-06-06,world classic powerlifting championships
stéphanie legard,46.61,355.0,47,EPF,2022-11-25,european classic powerlifting championships
sue albert,101.86,197.5,84+,IPF,2017-06-14,world classic powerlifting championships
sue giles,71.07,280.0,72,IPF,2015-06-05,world classic powerlifting championships
sue giles,77.91,287.5,84,EPF,2020-03-09,european masters classic powerlifting championships
sue moar,54.7,255.0,57,IPF,2024-10-05,world classic & equipped masters powerlifting championships
sue sweeney,67.45,297.5,69,IPF,2024-10-05,world classic & equipped masters powerlifting championships
suellen lugg,82.8,422.5,84,IPF,2024-10-05,world classic & equipped masters powerlifting championships
suhana voskuilen,46.2,345.0,47,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
sultanie useinova,51.1,292.5,52,IPF,2013-06-11,world classic powerlifting championships
summer swansbury,56.78,310.0,57,IPF,2016-06-19,world classic powerlifting championships
sunita raja,56.2,367.5,57,EPF,2021-12-03,european classic powerlifting championships
sunita raja,62.47,435.0,63,EPF,2022-09-09,western european powerlifting championships
sunniva nordskog,62.65,412.5,63,EPF,2021-12-03,european classic powerlifting championships
sunniva skaarvik,56.65,395.0,57,EPF,2024-09-13,western european powerlifting championships
surina devnarain,55.6,235.0,57,IPF,2022-08-31,world junior classic powerlifting championships
susan bonneau,95.3,295.0,84+,IPF,2022-10-08,world masters classic & equipped powerlifting championships
susan brunt,92.4,287.5,84+,IPF,2023-10-08,world masters classic & equipped powerlifting championships
susan elwyn,45.87,245.0,47,IPF,2018-06-06,world classic powerlifting championships
susan elwyn,48.06,235.5,52,IPF,2022-10-08,world masters classic & equipped powerlifting championships
susan farrell #1,60.5,277.5,63,IPF,2019-06-04,world classic powerlifting championships
susan hines,89.85,375.0,84+,IPF,2018-06-06,world classic powerlifting championships
susan maguire,71.9,302.5,72,IPF,2016-06-19,world classic powerlifting championships
susan sabuda,61.4,275.0,63,IPF,2024-10-05,world classic & equipped masters powerlifting championships
susan stephens,56.4,305.0,57,IPF,2013-06-11,world classic powerlifting championships
susana donadeu sánchez,50.76,352.5,52,EPF,2021-09-03,western european powerlifting championships
susana gerrits,46.64,275.0,47,EPF,2019-09-06,western european championships
susanna argile,68.5,482.5,69,EPF,2021-12-03,european classic powerlifting championships
susanna argile,71.35,467.5,72,IPF,2019-06-04,world classic powerlifting championships
susanna argile,75.05,507.5,76,IPF,2022-06-06,world classic powerlifting championships
susanna nucci,46.15,348.0,47,EPF,2023-09-08,western european powerlifting championships
susanna törrönen,71.7,417.0,72,IPF,2016-06-19,world classic powerlifting championships
susanna törrönen,75.45,426.5,84,EPF,2016-03-05,european classic powerlifting championships
susanna virkkunen,69.77,420.0,72,IPF,2015-06-05,world classic powerlifting championships
susanne bäckström,73.12,280.0,76,EPF,2023-02-28,european masters classic powerlifting championships
susanne manninen,99.0,390.0,84+,IPF,2019-06-04,world classic powerlifting championships
susie butler,56.2,290.0,57,IPF,2015-06-05,world classic powerlifting championships
suzan premji,51.64,372.5,52,IPF,2018-06-06,world classic powerlifting championships
suzan premji,53.74,287.5,57,IPF,2015-06-05,world classic powerlifting championships
suzanne daniel,61.75,427.5,63,EPF,2019-11-29,european classic powerlifting championships
suzanne goulder,61.65,337.5,63,IPF,2017-07-10,world university powerlifting cup
suzanne goulder,70.45,390.0,72,EPF,2019-11-29,european classic powerlifting championships
suzanne goulder,72.37,382.5,84,IPF,2019-07-22,university powerlifting cup
suzanne gray #2,70.23,350.0,72,IPF,2017-06-14,world classic powerlifting championships
suzanne hartwig-gary,51.55,394.0,52,IPF,2017-06-14,world classic powerlifting championships
suzanne hartwig-gary,54.5,359.0,57,IPF,2023-10-08,world masters classic & equipped powerlifting championships
suzanne laforge,61.98,352.5,63,IPF,2022-10-08,world masters classic & equipped powerlifting championships
suzanne laforge,65.65,412.5,72,IPF,2017-06-14,world classic powerlifting championships
suzi avni,71.18,162.5,76,IPF,2021-09-23,world classic powerlifting championships
svatava hanykýřová,68.22,462.5,69,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
svetlana burian,83.58,365.0,84,IPF,2021-09-23,world classic powerlifting championships
svetlana eremenko,55.4,260.0,57,IPF,2019-06-04,world classic powerlifting championships
svetlana korolyova,42.68,280.0,43,IPF,2015-06-05,world classic powerlifting championships
svetlana nazarenko,61.95,377.5,63,IPF,2013-06-11,world classic powerlifting championships
svetlana verigina,46.74,330.0,47,IPF,2021-09-23,world classic powerlifting championships
sybille hampel,71.9,292.5,72,IPF,2019-06-04,world classic powerlifting championships
sydney gubbels,131.95,432.5,84+,IPF,2019-06-04,world classic powerlifting championships
sydney kender,59.62,292.5,63,IPF,2024-07-23,fisu world university powerlifting championships
sydney wilson,56.4,345.0,57,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
sylvia atkinson #1,67.85,451.5,69,IPF,2024-10-05,world classic & equipped masters powerlifting championships
sylvia atkinson #1,71.45,463.0,76,IPF,2023-10-08,world masters classic & equipped powerlifting championships
sylvia gaucher,97.1,297.5,84+,IPF,2016-06-19,world classic powerlifting championships
sylvia szarvas,82.4,507.5,84,EPF,2019-11-29,european classic powerlifting championships
sylvia wunderlich,74.25,307.5,84,IPF,2019-06-04,world classic powerlifting championships
sylvia ósk rodriquez,73.75,387.5,76,EPF,2023-01-29,reykjavik international games
sylvia ósk rodriquez,81.15,392.5,84,EPF,2022-01-30,reykjavik international games
sylviane bechar,42.95,257.5,47,IPF,2014-06-01,world classic powerlifting championships
sylvie thomas,51.11,320.0,52,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
szilvia bak,82.95,400.0,84,EPF,2021-07-07,european masters powerlifting championships
szonja balogh,83.75,407.5,84,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
sára johanovská,66.9,355.0,69,EPF,2024-03-01,european university cup
sóley margrét jónsdóttir,96.65,417.5,84+,IPF,2017-01-29,reykjavík international games
taina nuutinen-kallio,82.99,362.5,84,IPF,2021-09-23,world classic powerlifting championships
takako hagiwara,68.65,310.0,69,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
takako hagiwara,71.4,330.0,76,IPF,2023-08-27,world junior and sub-junior classic championships
takara hawthorne-smith,81.89,477.5,84,IPF,2018-06-06,world classic powerlifting championships
tal rosenbaum,48.58,272.5,52,IPF,2019-07-22,university powerlifting cup
taline chedid,68.1,277.5,69,IPF,2023-07-18,arab cup
talitha de wet,62.62,270.0,63,IPF,2023-08-27,world junior and sub-junior classic championships
talor aiyegbeni,90.06,425.0,84+,IPF,2023-08-27,world junior and sub-junior classic championships
talya bitton,61.85,347.5,63,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
tamar beridze,61.59,282.5,63,IPF,2015-06-05,world classic powerlifting championships
tamara jetten,77.91,305.0,84,IPF,2018-07-09,3rd world university powerlifting cup
tamara navarro,56.75,282.5,57,IPF,2014-06-01,world classic powerlifting championships
tamara thomas,72.83,357.5,84,IPF,2019-07-22,university powerlifting cup
tamara thomsen,62.83,432.5,63,IPF,2017-06-14,world classic powerlifting championships
tamara thomsen,67.65,392.5,72,IPF,2014-06-01,world classic powerlifting championships
tammy goosen,69.35,265.0,72,IPF,2014-06-01,world classic powerlifting championships
tammy hua,46.05,310.0,47,IPF,2019-06-04,world classic powerlifting championships
tammy walker,81.9,392.5,84,IPF,2012-06-12,world classic powerlifting cup
tamsin gamble,45.76,227.5,47,IPF,2019-07-22,university powerlifting cup
tamzen malone,92.92,332.5,84+,EPF,2024-02-12,european masters classic powerlifting championships
tania chevalier,42.6,252.5,43,EPF,2018-11-24,european classic powerlifting championships
tania spak,60.12,275.0,63,IPF,2016-06-19,world classic powerlifting championships
tanja korhonen,56.2,352.5,57,EPF,2022-03-07,european classic masters powerlifting championships
tanja stenholdt olsen,61.55,435.0,63,IPF,2018-06-06,world classic powerlifting championships
tanya bull,70.97,400.0,72,IPF,2017-06-14,world classic powerlifting championships
tanya van lill,61.77,327.5,63,IPF,2018-06-06,world classic powerlifting championships
tara baće,79.57,457.5,84,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
tara conlon,56.08,217.5,57,IPF,2021-09-23,world classic powerlifting championships
tara pigott,62.65,422.5,63,EPF,2022-11-25,european classic powerlifting championships
tarryn valle,51.3,285.0,52,IPF,2024-10-05,world classic & equipped masters powerlifting championships
tarryn-leigh merifield,68.85,347.5,72,IPF,2014-06-01,world classic powerlifting championships
tasha williams,68.35,387.5,69,IPF,2024-10-05,world classic & equipped masters powerlifting championships
tasha williams,81.51,462.5,84,IPF,2015-06-05,world classic powerlifting championships
tasmin campbell,68.4,537.5,69,IPF,2024-06-15,world classic powerlifting championships
tasmin campbell,70.39,428.5,72,EPF,2017-09-14,western european championships
tatiana didenko,83.85,400.0,84,IPF,2018-07-09,3rd world university powerlifting cup
tatiana koroleva,46.75,330.0,47,EPF,2019-11-29,european classic powerlifting championships
tatiana nabatchikova,51.3,290.0,52,IPF,2015-06-05,world classic powerlifting championships
tatiana rikhelgof,51.9,265.0,52,IPF,2013-06-11,world classic powerlifting championships
tatiana zakharova,88.96,410.0,84+,EPF,2020-02-25,european university cup
tatjana tokareva,64.0,332.5,72,EPF,2016-03-05,european classic powerlifting championships
tatjana vugrinec,51.08,330.0,52,EPF,2023-10-10,european junior and sub-junior classic powerlifting championships
tatjana špakova,61.4,312.5,63,EPF,2022-03-07,european classic masters powerlifting championships
tatsiana damashyna,46.59,312.5,47,IPF,2018-06-06,world classic powerlifting championships
tatsiana miatselitsa,51.68,277.5,52,IPF,2016-07-11,world university powerlifting cup
tatyana bykova,83.3,350.0,84,IPF,2021-09-23,world classic powerlifting championships
tatyana fomina,61.89,272.5,63,IPF,2015-06-05,world classic powerlifting championships
tatyana meshcheryakova,95.7,517.5,84+,IPF,2015-06-05,world classic powerlifting championships
tatyana sazonova,77.05,300.0,84,IPF,2013-06-11,world classic powerlifting championships
tatyana zubkova,66.95,405.0,72,IPF,2012-06-12,world classic powerlifting cup
tchada rosemonde afanou,75.14,385.0,76,EPF,2024-02-12,european masters classic powerlifting championships
teagan pooler,83.4,355.0,84,IPF,2022-10-31,world university powerlifting cup
teanna watts,82.38,430.0,84,EPF,2019-09-06,western european championships
teighan mcintyre,61.52,335.0,63,IPF,2015-06-05,world classic powerlifting championships
teija grönlund,65.85,387.5,69,IPF,2024-10-05,world classic & equipped masters powerlifting championships
teija hakala,83.22,375.0,84,IPF,2015-06-05,world classic powerlifting championships
tekle iaganashvili,54.63,275.0,57,IPF,2017-06-14,world classic powerlifting championships
temitope nuga,82.6,555.0,84,IPF,2023-06-11,world classic powerlifting championships
teresa martikkala,56.69,357.5,57,EPF,2018-09-28,arnold classic europe
teresa martikkala,61.25,370.0,63,EPF,2019-11-29,european classic powerlifting championships
teresa molina fresno,63.46,397.5,69,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
teresa parsons,62.2,445.0,63,IPF,2019-06-04,world classic powerlifting championships
teresa yeung,55.95,437.5,57,IPF,2019-06-04,world classic powerlifting championships
tereza březková,123.65,535.5,84+,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
tereza herrmannová,62.8,327.5,63,EPF,2018-11-24,european classic powerlifting championships
tereza loosová,72.85,392.5,76,EPF,2022-03-24,european university cup
tereza šítalová,61.34,407.5,63,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
terrie redmore,68.4,387.5,69,IPF,2024-10-05,world classic & equipped masters powerlifting championships
tess hille,62.45,365.0,63,IPF,2023-10-31,world university powerlifting cup
tessa hart,46.25,255.0,47,IPF,2014-06-01,world classic powerlifting championships
tessa ophoff,62.15,340.0,63,EPF,2019-11-29,european classic powerlifting championships
tessa ophoff,73.16,495.0,76,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
tessa roberts,45.9,280.0,47,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
tetiana petrenko,46.77,280.0,47,IPF,2021-09-23,world classic powerlifting championships
tetiana petrenko,51.75,287.5,52,EPF,2022-11-25,european classic powerlifting championships
tetiana petrenko,56.97,380.0,57,EPF,2024-10-05,european classic sub-junior and junior powerlifting championships
tetiana rybalka,46.84,260.0,47,EPF,2019-09-07,danube powerlifting cup
tetyana holm,90.9,395.0,84+,IPF,2023-10-08,world masters classic & equipped powerlifting championships
tetyana shchavinska,46.28,338.0,47,IPF,2018-06-06,world classic powerlifting championships
tetyana shchavinska,50.35,335.0,52,IPF,2019-06-04,world classic powerlifting championships
teuta jakupović,56.44,407.5,57,EPF,2024-03-12,european open classic powerlifting championships
thais menegucci,70.17,367.5,72,IPF,2015-06-05,world classic powerlifting championships
thao pham #1,51.0,317.5,52,IPF,2023-10-08,world masters classic & equipped powerlifting championships
tharakan reeni,67.5,185.0,69,IPF,2023-10-08,world masters classic & equipped powerlifting championships
thayse baij,79.27,387.5,84,IPF,2015-06-05,world classic powerlifting championships
theodora boumpouka,46.65,280.0,47,IPF,2024-06-15,world classic powerlifting championships
theopanich worathida,42.05,262.5,43,IPF,2019-06-04,world classic powerlifting championships
theresa kwan,56.55,312.5,57,IPF,2024-10-05,world classic & equipped masters powerlifting championships
theresa simanu,130.78,597.5,84+,IPF,2018-06-06,world classic powerlifting championships
therese eriksen,74.2,277.5,76,EPF,2024-02-12,european masters classic powerlifting championships
therese opsahl,56.6,340.0,57,IPF,2024-10-05,world classic & equipped masters powerlifting championships
therese opsahl,59.54,335.0,63,EPF,2024-02-12,european masters classic powerlifting championships
thindra blomdahl,62.37,360.0,63,EPF,2022-03-24,european university cup
thor qian qi,51.55,357.5,52,IPF,2019-06-04,world classic powerlifting championships
thuy vy pham,56.82,390.0,57,IPF,2023-08-27,world junior and sub-junior classic championships
tiarna pearce,51.5,320.0,52,IPF,2019-06-04,world classic powerlifting championships
tiarne augustine,125.56,412.5,84+,IPF,2015-06-05,world classic powerlifting championships
tiffany chapon,46.8,433.0,47,IPF,2024-06-15,world classic powerlifting championships
tiffany chapon,47.05,425.0,52,IPF,2022-09-23,arnold sports festival
tiffany pilnikova,38.35,227.5,43,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
tiffany sengsourigna,51.14,372.5,52,IPF,2018-06-06,world classic powerlifting championships
tiggy sadler-barker,74.08,387.5,76,IPF,2023-08-27,world junior and sub-junior classic championships
tiina kiviranta,83.4,346.0,84,EPF,2019-03-05,european masters classic championships
tiina marjusaari,51.44,332.5,52,IPF,2017-06-14,world classic powerlifting championships
tina robinson,80.3,437.5,84,IPF,2014-06-01,world classic powerlifting championships
tina robinson,86.65,442.5,84+,IPF,2013-06-11,world classic powerlifting championships
tinna charlotte heiberg olgeirsson,60.54,325.0,63,EPF,2017-03-12,european classic powerlifting championships
tinna rut traustadóttir,56.15,320.0,57,EPF,2016-03-05,european classic powerlifting championships
tiyana kise,74.15,475.0,76,IPF,2024-08-28,world junior and sub-juniors powerlifting championships
tjaša vagaja,62.58,347.5,63,EPF,2024-03-01,european university cup
tomas raquel martin,66.85,347.5,69,EPF,2022-03-07,european classic masters powerlifting championships
tomoko iwai,68.5,327.5,69,IPF,2023-10-08,world masters classic & equipped powerlifting championships
tomoko tasaka,51.8,277.5,52,IPF,2024-10-05,world classic & equipped masters powerlifting championships
tomomi sugaya,61.7,317.5,63,IPF,2019-06-04,world classic powerlifting championships
toni coetzee,56.42,310.0,57,IPF,2017-06-14,world classic powerlifting championships
tori laperriere,56.16,422.5,57,IPF,2023-08-27,world junior and sub-junior classic championships
touria kendouci,116.18,400.0,84+,IPF,2018-06-06,world classic powerlifting championships
tove michalsen,80.69,320.0,84,EPF,2020-03-09,european masters classic powerlifting championships
tracey seaward,61.74,350.0,63,IPF,2022-10-08,world masters classic & equipped powerlifting championships
tracy chipping,83.55,370.5,84,IPF,2023-10-08,world masters classic & equipped powerlifting championships
